baseline_primary_load,arrival_multiplier,primary_cost_multiplier,policy,seed,expected_total_load,attempted,admitted,rejected,final_backlog_hours,peak_backlog_hours,mean_backlog_hours,admitted_actual_hours,completed_hours,last_quarter_drift_hours_per_day
0.7,2,0.5,unbounded,1,0.7875,1968,1968,0,0,16.234259430240098,1.262551741036136,2178.1542942176234,2178.154294217622,-0.06619283873935151
0.7,2,0.5,one_day_reservation,1,0.7875,1968,1787,181,0,8.180135470199492,0.4163412600963774,1995.324118668244,1995.3241186682449,0.0
0.7,2,0.5,unbounded,2,0.7875,2026,2026,0,0.671484208707497,21.05294031773997,2.837930893113049,2309.285575519293,2308.6140913105846,-0.0857101563415057
0.7,2,0.5,one_day_reservation,2,0.7875,2026,1764,262,0.671484208707497,10.219735697546124,0.5855235860815582,2026.8228804609334,2026.151396252225,-0.07729615529249824
0.7,2,0.5,unbounded,3,0.7875,2026,2026,0,2.217340798577254,21.945579993675008,1.8073907110651746,2280.0449342096604,2277.8275934110834,-0.014315298276872127
0.7,2,0.5,one_day_reservation,3,0.7875,2026,1811,215,0,8.162229278964134,0.44858668627621673,2041.9454884687223,2041.9454884687227,-0.036697354526376166
0.7,2,0.5,unbounded,4,0.7875,2033,2033,0,8.213839595689961,22.687176530681207,3.521151382352328,2403.4709483557585,2395.2571087600695,0.010814504616974684
0.7,2,0.5,one_day_reservation,4,0.7875,2033,1735,298,0,11.26834945121567,0.7434682056872383,2069.3198233554645,2069.3198233554654,0.0
0.7,2,0.5,unbounded,5,0.7875,1939,1939,0,0.28987876559287074,13.21930508955672,1.7554161451135906,2189.4295955464363,2189.139716780844,0.0031854809405809973
0.7,2,0.5,one_day_reservation,5,0.7875,1939,1719,220,0,10.696720890300991,0.52046917809573,1950.6931732761357,1950.6931732761357,0.0
0.7,2,0.5,unbounded,6,0.7875,2000,2000,0,3.037733756568816,29.879166120793805,3.180234659436271,2258.298016150588,2255.260282394018,0.03338168963262435
0.7,2,0.5,one_day_reservation,6,0.7875,2000,1696,304,0,15.147577872771969,0.7286342932037095,1944.0004100506887,1944.000410050689,0.0
0.7,2,0.5,unbounded,7,0.7875,1966,1966,0,0,18.14914819190126,1.6173766233972575,2250.565779065021,2250.565779065022,-0.0235301460026571
0.7,2,0.5,one_day_reservation,7,0.7875,1966,1731,235,0,10.50469820200728,0.5264684804985823,1984.8874741862694,1984.8874741862683,-0.0235301460026571
0.7,2,0.5,unbounded,8,0.7875,2053,2053,0,5.485391570393116,19.934477584072482,1.9487789263626225,2267.7376098969926,2262.252218326599,0.02837171384396256
0.7,2,0.5,one_day_reservation,8,0.7875,2053,1813,240,1.6397065819425283,6.461088978769176,0.4934072565500544,2011.8413792342135,2010.2016726522697,0.009107509396570037
0.7,2,0.5,unbounded,9,0.7875,1988,1988,0,2.6003098680342305,13.295473114547196,2.014323606083413,2271.5553379569483,2268.9550280889125,0.01640968898295727
0.7,2,0.5,one_day_reservation,9,0.7875,1988,1770,218,2.0321001344624054,10.270559775914545,0.5646413558225108,2024.1376483270144,2022.105548192552,0.010165625976673478
0.7,2,0.5,unbounded,10,0.7875,2077,2077,0,0,47.32987910889099,4.511922479845979,2345.613716834666,2345.613716834665,0.0
0.7,2,0.5,one_day_reservation,10,0.7875,2077,1796,281,0,11.065435382447731,0.6711782673747698,2020.878719914492,2020.8787199144924,0.0
0.7,2,0.5,unbounded,11,0.7875,2092,2092,0,2.189586848205943,17.449575025362776,2.6837734649571843,2341.400297479625,2339.210710631419,0.024061393936329046
0.7,2,0.5,one_day_reservation,11,0.7875,2092,1810,282,2.189586848205943,11.618986638835153,0.5299766093731383,2015.7781790095587,2013.5885921613533,0.024061393936329046
0.7,2,0.5,unbounded,12,0.7875,2009,2009,0,1.070114769608507,26.197067168207667,3.696834100611879,2324.169712075247,2323.099597305637,0.011759502962730846
0.7,2,0.5,one_day_reservation,12,0.7875,2009,1736,273,1.070114769608507,13.56015396326088,0.619450406870831,2021.608364419305,2020.5382496496973,0.011759502962730846
0.7,2,0.5,unbounded,13,0.7875,2074,2074,0,0,21.729400965408,2.4439081614532014,2324.828697227366,2324.828697227365,0.0
0.7,2,0.5,one_day_reservation,13,0.7875,2074,1798,276,0,12.25116197948218,0.5633989084318819,2032.50430066636,2032.5043006663607,0.0
0.7,2,0.5,unbounded,14,0.7875,2025,2025,0,0,20.606481218551494,2.0105004470424817,2196.2473519570813,2196.247351957082,-0.10840892100683763
0.7,2,0.5,one_day_reservation,14,0.7875,2025,1788,237,0,8.797461765212518,0.47976663606075404,1939.63088716199,1939.6308871619901,0.0
0.7,2,0.5,unbounded,15,0.7875,1989,1989,0,14.999046369633728,15.048222885996871,1.8554096288529092,2190.951200115061,2175.952153745428,0.07800189863179059
0.7,2,0.5,one_day_reservation,15,0.7875,1989,1747,242,0,9.80999407803317,0.5107939426400021,1923.190130178496,1923.1901301784949,-0.00433722555739233
0.7,2,0.5,unbounded,16,0.7875,2065,2065,0,0,28.26447389967445,4.04121068415402,2327.5702434999675,2327.5702434999703,-0.11398850539471528
0.7,2,0.5,one_day_reservation,16,0.7875,2065,1772,293,0,14.049177419053137,0.5805047398827081,2004.292652041033,2004.2926520410335,-0.016303787932775003
0.7,2,0.5,unbounded,17,0.7875,2096,2096,0,0,25.550974908732442,2.7889550200232587,2354.726048702497,2354.726048702496,0.0
0.7,2,0.5,one_day_reservation,17,0.7875,2096,1808,288,0,11.801307030570012,0.5431705374176917,2007.7462585563756,2007.7462585563753,0.0
0.7,2,0.5,unbounded,18,0.7875,2088,2088,0,11.174389584810598,20.480723151995655,2.730684888876404,2355.9288718232183,2344.754482238409,0.12279548994297361
0.7,2,0.5,one_day_reservation,18,0.7875,2088,1793,295,0,10.575190557475324,0.6242514124071139,2036.53858191237,2036.5385819123705,0.0
0.7,2,0.5,unbounded,19,0.7875,2043,2043,0,0,24.316187415673987,2.182215855700486,2281.651473502768,2281.651473502767,0.0
0.7,2,0.5,one_day_reservation,19,0.7875,2043,1797,246,0,10.480927598335693,0.47219225061564996,1996.2911628781676,1996.2911628781678,0.0
0.7,2,0.5,unbounded,20,0.7875,2056,2056,0,3.2087544193128466,26.08714822972921,3.74697581582367,2340.622370123434,2337.413615704122,0.03526103757486645
0.7,2,0.5,one_day_reservation,20,0.7875,2056,1775,281,0,9.142609789063268,0.5485235322890776,2012.2214802868912,2012.2214802868912,0.0
0.7,2,0.5,unbounded,21,0.7875,2056,2056,0,0,21.9343640299776,2.4212603827402406,2344.3021278611386,2344.302127861138,0.0
0.7,2,0.5,one_day_reservation,21,0.7875,2056,1768,288,0,10.072161581414015,0.5783213811940363,2027.2115466237235,2027.2115466237226,0.0
0.7,2,0.5,unbounded,22,0.7875,2091,2091,0,4.4861576100654155,24.96711346119001,2.378291727370436,2322.8331850895443,2318.3470274794777,-0.043964281241323934
0.7,2,0.5,one_day_reservation,22,0.7875,2091,1789,302,0,10.867904858013532,0.5288344939066272,1996.0149156451776,1996.0149156451796,-0.0012840672630437058
0.7,2,0.5,unbounded,23,0.7875,2048,2048,0,0.0949142732232815,20.228407764058634,2.1267513134189557,2238.6796519718982,2238.5847376986753,0.001043013991464632
0.7,2,0.5,one_day_reservation,23,0.7875,2048,1789,259,0,13.69952969999726,0.49161752151671667,1971.280262633556,1971.280262633556,0.0
0.7,2,0.5,unbounded,24,0.7875,2019,2019,0,3.5996566726126265,22.426355986570417,2.7907441651840847,2250.2573755131657,2246.6577188405536,0.020964811716092806
0.7,2,0.5,one_day_reservation,24,0.7875,2019,1775,244,0,9.22171948964268,0.5092769119647149,1978.7098009597992,1978.7098009598,0.0
0.7,2,0.5,unbounded,25,0.7875,2019,2019,0,0,19.53716163697485,2.592519206130338,2370.3701007713953,2370.3701007713944,-0.014163720444673124
0.7,2,0.5,one_day_reservation,25,0.7875,2019,1750,269,0,11.53864434229261,0.6828944689556956,2089.354859540993,2089.354859540993,-0.014163720444673124
0.7,2,0.5,unbounded,26,0.7875,2115,2115,0,0,19.823508322126102,3.34104301260204,2444.353318834418,2444.3533188344204,0.0
0.7,2,0.5,one_day_reservation,26,0.7875,2115,1784,331,0,9.319576870070534,0.668194453794055,2058.9226939525474,2058.9226939525483,0.0
0.7,2,0.5,unbounded,27,0.7875,1983,1983,0,4.002360860931697,16.46424051169216,1.6500511200853814,2225.9974971564206,2221.9951362954876,0.043981987482765904
0.7,2,0.5,one_day_reservation,27,0.7875,1983,1775,208,0,8.226380808701592,0.5112507931847512,1999.1875313866558,1999.1875313866556,0.0
0.7,2,0.5,unbounded,28,0.7875,2081,2081,0,0,24.53799540425574,2.9276481257008826,2312.3911175287194,2312.3911175287217,-0.009148767690204881
0.7,2,0.5,one_day_reservation,28,0.7875,2081,1804,277,0,9.63921111368569,0.5714481016930214,2001.312258190536,2001.3122581905359,-0.009148767690204881
0.7,2,0.5,unbounded,29,0.7875,2028,2028,0,0,22.88326758186139,2.3705303332583454,2300.4159257320557,2300.415925732056,-0.042239742629771274
0.7,2,0.5,one_day_reservation,29,0.7875,2028,1784,244,0,12.642974577476387,0.5078227805765659,2019.8299126809793,2019.8299126809789,0.0
0.7,4,1,unbounded,0,2.9749999999999996,3991,3991,0,5441.827484941753,5441.827484941753,2737.2754462724183,8361.82748494176,2920.0,15.470833282967295
0.7,4,1,one_day_reservation,0,2.9749999999999996,3991,1011,2980,0,14.333659479666068,0.6852221831625229,2016.2495573899214,2016.2495573899207,0.0
0.7,4,1,unbounded,1,2.9749999999999996,4125,4125,0,5698.518259186561,5698.518259186561,2877.023401149181,8618.518259186567,2920.0,15.702158117646961
0.7,4,1,one_day_reservation,1,2.9749999999999996,4125,1006,3119,3.4416091420171853,17.14529148707063,0.7607376464127205,2069.777932732572,2066.336323590554,0.03781988068150753
0.7,4,1,unbounded,2,2.9749999999999996,4060,4060,0,5710.443712239772,5710.443712239772,2916.3156469193436,8630.44371223977,2920.0,15.495800375638082
0.7,4,1,one_day_reservation,2,2.9749999999999996,4060,968,3092,0,13.837616598452144,0.9883037385373087,2131.67498120923,2131.6749812092303,0.0
0.7,4,1,unbounded,3,2.9749999999999996,4096,4096,0,5999.997226194472,5999.997226194472,2953.242109793739,8919.997226194471,2920.0,16.948151932039554
0.7,4,1,one_day_reservation,3,2.9749999999999996,4096,978,3118,6.553963525857956,25.143985380469367,1.0817218947862024,2217.3853695435578,2210.8314060176995,0.07202157720723028
0.7,4,1,unbounded,4,2.9749999999999996,3959,3959,0,5518.870281628213,5518.870281628213,2806.4118990884017,8438.870281628215,2920.0,14.79652271042765
0.7,4,1,one_day_reservation,4,2.9749999999999996,3959,968,2991,0,14.013055722974173,0.9625976057418376,2153.8788511202274,2153.878851120228,0.0
0.7,4,1,unbounded,5,2.9749999999999996,3987,3987,0,5659.061902612948,5659.061902612948,2871.5965358243025,8579.06190261295,2920.0,15.06408417189028
0.7,4,1,one_day_reservation,5,2.9749999999999996,3987,986,3001,1.9437435962821024,16.88107722910485,0.8600848268453868,2090.0847670424346,2088.1410234461537,0.021359819739363763
0.7,4,1,unbounded,6,2.9749999999999996,4051,4051,0,5594.817164969522,5595.884637726459,2813.3814030103003,8514.817164969525,2920.0,15.781791625896064
0.7,4,1,one_day_reservation,6,2.9749999999999996,4051,975,3076,0,14.536675244256362,0.9944102834649792,2171.0443291664064,2171.044329166405,-0.11531993363054334
0.7,4,1,unbounded,7,2.9749999999999996,4059,4059,0,5843.328147518201,5843.328147518201,3009.551784380135,8763.328147518203,2920.0,15.689513815336795
0.7,4,1,one_day_reservation,7,2.9749999999999996,4059,977,3082,5.3730208758387725,13.228470211653427,0.9697514651772068,2123.077803773078,2117.7047828972377,0.037469028023795176
0.7,4,1,unbounded,8,2.9749999999999996,4150,4150,0,5731.568798701623,5731.568798701623,2864.8910112461117,8651.56879870163,2920.0,15.114818748370332
0.7,4,1,one_day_reservation,8,2.9749999999999996,4150,999,3151,0,13.945794497429091,0.758520824819316,2073.0346674857,2073.0346674857005,0.0
0.7,4,1,unbounded,9,2.9749999999999996,4017,4017,0,5661.597493732539,5661.597493732539,2852.5527683802375,8581.597493732537,2920.0,15.185037252320148
0.7,4,1,one_day_reservation,9,2.9749999999999996,4017,996,3021,1.9198864084868408,10.00487362278351,0.7403786766445462,2064.378042189771,2062.458155781285,0.021097652840514732
0.7,4,1,unbounded,10,2.9749999999999996,4103,4103,0,5909.526830303508,5909.526830303508,2992.532623917232,8829.526830303512,2920.0,14.604598532543426
0.7,4,1,one_day_reservation,10,2.9749999999999996,4103,988,3115,0,12.83637089132679,0.851867756468032,2044.5608003133889,2044.5608003133882,0.0
0.7,4,1,unbounded,11,2.9749999999999996,4133,4133,0,5968.801266051637,5968.801266051637,2965.753954746903,8888.801266051642,2920.0,16.348617458640636
0.7,4,1,one_day_reservation,11,2.9749999999999996,4133,995,3138,6.0703968842267955,10.84831781426077,0.8197055079778458,2086.023694291192,2079.953297406966,0.06670765806842632
0.7,4,1,unbounded,12,2.9749999999999996,4056,4056,0,5580.02990407623,5580.02990407623,2866.040573018681,8500.029904076231,2920.0,14.4894696426238
0.7,4,1,one_day_reservation,12,2.9749999999999996,4056,1015,3041,3.6441794381723867,8.908110042617249,0.6482300874038722,2080.831767902104,2077.187588463932,-0.009577313456717026
0.7,4,1,unbounded,13,2.9749999999999996,4090,4090,0,5896.913904006819,5896.913904006819,2921.0276084686448,8816.913904006811,2920.0,16.539756395779527
0.7,4,1,one_day_reservation,13,2.9749999999999996,4090,975,3115,1.707266869499108,14.365080602421529,0.9454839835556611,2088.0783380196012,2086.3710711501026,0.018761174390100086
0.7,4,1,unbounded,14,2.9749999999999996,4062,4062,0,5793.974624673497,5793.974624673497,2914.3519567571675,8713.974624673503,2920.0,16.0533751488237
0.7,4,1,one_day_reservation,14,2.9749999999999996,4062,963,3099,0,11.643815307194505,0.9790817385664662,2133.3939800008266,2133.3939800008256,0.0
0.7,4,1,unbounded,15,2.9749999999999996,3981,3981,0,5448.053727094086,5448.053727094086,2800.111685637021,8368.053727094086,2920.0,14.601764667517052
0.7,4,1,one_day_reservation,15,2.9749999999999996,3981,986,2995,10.51781496283413,12.915398423461099,0.8785446230424419,2083.9864781461915,2073.468663183358,0.09171691369032632
0.7,4,1,unbounded,16,2.9749999999999996,4097,4097,0,5787.540412043264,5787.540412043264,2934.6923760335976,8707.540412043261,2920.0,15.017797807783738
0.7,4,1,one_day_reservation,16,2.9749999999999996,4097,988,3109,0,15.317311633488522,0.8956008512004556,2077.5952032246596,2077.5952032246582,0.0
0.7,4,1,unbounded,17,2.9749999999999996,4118,4118,0,5890.22939696636,5890.22939696636,2893.9849935625602,8810.22939696635,2920.0,16.597198472205402
0.7,4,1,one_day_reservation,17,2.9749999999999996,4118,988,3130,0.9421571014877319,9.996819519555409,0.8455936592838474,2178.0237349921686,2177.081577890681,0.010353374741623428
0.7,4,1,unbounded,18,2.9749999999999996,4085,4085,0,5891.8000647456265,5891.8000647456265,2964.073394882903,8811.800064745628,2920.0,15.773009145376509
0.7,4,1,one_day_reservation,18,2.9749999999999996,4085,968,3117,0,17.638782119829344,0.9838550145054227,2152.9170479108357,2152.917047910836,-0.0287117916849358
0.7,4,1,unbounded,19,2.9749999999999996,3940,3940,0,5511.134447253962,5511.134447253962,2838.128754273945,8431.134447253964,2920.0,14.286081332763438
0.7,4,1,one_day_reservation,19,2.9749999999999996,3940,1011,2929,3.9724284140896557,14.933537421417888,0.7051713485058748,2178.8194474139946,2174.8470189999052,0.04067786406110935
0.7,4,1,unbounded,20,2.9749999999999996,3966,3966,0,5537.929816816988,5537.929816816988,2736.4457558111485,8457.89283540568,2919.963018588698,15.54513077221239
0.7,4,1,one_day_reservation,20,2.9749999999999996,3966,972,2994,0,17.311020848507177,1.039822154080216,2045.1634580316056,2045.1634580316063,-0.0037532488535405827
0.7,4,1,unbounded,21,2.9749999999999996,4085,4085,0,5727.133382491546,5727.133382491546,2885.8462280040508,8647.133382491542,2920.0,14.901067659434325
0.7,4,1,one_day_reservation,21,2.9749999999999996,4085,1008,3077,5.299761726012761,9.459240480023919,0.6821670365558299,2048.66524104634,2043.3654793203273,-0.010735110665546346
0.7,4,1,unbounded,22,2.9749999999999996,4070,4070,0,5921.869656469503,5921.869656469503,3014.3633343166684,8841.869656469502,2920.0,15.09218792259278
0.7,4,1,one_day_reservation,22,2.9749999999999996,4070,1000,3070,0,10.400101808124266,0.760067745223567,2139.677787918572,2139.67778791857,0.0
0.7,4,1,unbounded,23,2.9749999999999996,4041,4041,0,5580.757543600645,5580.757543600645,2777.7269620921857,8500.757543600643,2920.0,14.644035817047502
0.7,4,1,one_day_reservation,23,2.9749999999999996,4041,1004,3037,0,10.564895689982865,0.7077703225755899,2057.3338940393096,2057.3338940393096,0.0
0.7,4,1,unbounded,24,2.9749999999999996,4160,4160,0,5833.194171523674,5833.194171523674,2945.907663861604,8753.194171523672,2920.0,14.477583473057745
0.7,4,1,one_day_reservation,24,2.9749999999999996,4160,970,3190,0,13.87781463253664,0.9923222954431883,2123.9730259222074,2123.973025922208,0.0
0.7,4,1,unbounded,25,2.9749999999999996,4012,4012,0,5511.211321731714,5511.211321731714,2836.7816818489546,8431.211321731711,2920.0,15.08929690723726
0.7,4,1,one_day_reservation,25,2.9749999999999996,4012,1002,3010,0,13.441083516925147,0.7521990126213817,2070.589499067403,2070.5894990674014,0.0
0.7,4,1,unbounded,26,2.9749999999999996,4145,4145,0,5969.207684857318,5969.207684857318,3108.4494393651958,8889.207684857316,2920.0,14.697474113924137
0.7,4,1,one_day_reservation,26,2.9749999999999996,4145,978,3167,0,19.51713575665708,1.0331836959118694,2099.3436758773614,2099.343675877362,0.0
0.7,4,1,unbounded,27,2.9749999999999996,4077,4077,0,5687.441405086765,5687.441405086765,2782.4957223954284,8607.441405086765,2920.0,15.134254285680672
0.7,4,1,one_day_reservation,27,2.9749999999999996,4077,984,3093,0,16.208191924908242,0.8736929055474456,2088.204200699933,2088.204200699933,-0.058031944173893235
0.7,4,1,unbounded,28,2.9749999999999996,4101,4101,0,5842.55461158548,5842.55461158548,3022.9035164109246,8758.767741214519,2916.213129629041,14.394440028914117
0.7,4,1,one_day_reservation,28,2.9749999999999996,4101,993,3108,0,12.819597611764717,0.8173619505105546,2118.93394035344,2118.9339403534395,0.0
0.7,4,1,unbounded,29,2.9749999999999996,4078,4078,0,5851.186491519583,5851.186491519583,3009.1848288458227,8771.186491519587,2920.0,16.03168146423498
0.7,4,1,one_day_reservation,29,2.9749999999999996,4078,973,3105,9.726465339288762,12.32784582223237,0.9360109577082883,2149.2970664347695,2139.5706010954814,0.1068842344976787
0.7,4,0.75,unbounded,0,2.275,3991,3991,0,3478.928255037213,3478.928255037213,1748.205296403359,6398.928255037218,2920.0,9.996926134569154
0.7,4,0.75,one_day_reservation,0,2.275,3991,1360,2631,0,13.51270751815246,0.6134409880822931,2063.5647930541168,2063.564793054116,0.0
0.7,4,0.75,unbounded,1,2.275,4125,4125,0,3674.235960928278,3674.235960928278,1856.4636662460814,6594.235960928279,2920.0,10.155067533355727
0.7,4,0.75,one_day_reservation,1,2.275,4125,1384,2741,0.725341457651691,11.313450933244141,0.5105179168005421,2122.2319560907395,2121.5066146330873,0.007970785248919681
0.7,4,0.75,unbounded,2,2.275,4060,4060,0,3683.259990566769,3683.259990566769,1887.0842386368097,6603.259990566774,2920.0,9.991274021379093
0.7,4,0.75,one_day_reservation,2,2.275,4060,1314,2746,4.001877110568145,13.226922369256023,0.9198665711534454,2237.4642038491356,2233.4623267385696,0.043976671544704894
0.7,4,0.75,unbounded,3,2.275,4096,4096,0,3878.184824256164,3878.184824256164,1901.8989970280836,6798.184824256165,2920.0,11.022135878494717
0.7,4,0.75,one_day_reservation,3,2.275,4096,1324,2772,3.348999006611317,20.16538713419369,0.8948472056646919,2249.9603657911834,2246.6113667845716,0.021126645589064835
0.7,4,0.75,unbounded,4,2.275,3959,3959,0,3551.2292551020582,3551.2292551020582,1815.1534429127432,6471.229255102061,2920.0,9.437183639591444
0.7,4,0.75,one_day_reservation,4,2.275,3959,1338,2621,0,12.058879514227051,0.7853973593934114,2188.1444257342055,2188.144425734206,0.0
0.7,4,0.75,unbounded,5,2.275,3987,3987,0,3632.293286580088,3632.293286580088,1848.0984742737023,6552.293286580091,2920.0,9.595898524497063
0.7,4,0.75,one_day_reservation,5,2.275,3987,1345,2642,1.7261378200127666,10.78467376623048,0.676062679859846,2160.1812325637125,2158.4550947436987,0.018968547472667765
0.7,4,0.75,unbounded,6,2.275,4051,4051,0,3590.3572247394163,3593.157829307119,1803.2281759837504,6510.357224739417,2920.0,10.167095077363243
0.7,4,0.75,one_day_reservation,6,2.275,4051,1329,2722,0,11.882893974008837,0.8237164376643334,2217.07766342667,2217.0776634266704,-0.07676262126840971
0.7,4,0.75,unbounded,7,2.275,4059,4059,0,3794.892865153215,3794.892865153215,1965.6645699681794,6714.892865153213,2920.0,10.114619020041413
0.7,4,0.75,one_day_reservation,7,2.275,4059,1326,2733,4.361453038188921,10.075565982887202,0.8415535308211554,2214.665947155939,2210.3044941177495,0.04318816110136926
0.7,4,0.75,unbounded,8,2.275,4150,4150,0,3692.630824340169,3692.630824340169,1845.236196586797,6612.630824340168,2920.0,9.654575561925247
0.7,4,0.75,one_day_reservation,8,2.275,4150,1348,2802,0,10.915123326196003,0.6761863594405836,2160.2190249183213,2160.219024918321,0.0
0.7,4,0.75,unbounded,9,2.275,4017,4017,0,3632.0858458246757,3632.0858458246757,1831.169556193046,6552.085845824679,2920.0,9.708595679326958
0.7,4,0.75,one_day_reservation,9,2.275,4017,1353,2664,0.5893240141822247,12.840233932422422,0.655496413288366,2135.131655385857,2134.5423313716756,0.006476088067936535
0.7,4,0.75,unbounded,10,2.275,4103,4103,0,3836.823279483823,3836.823279483823,1946.2025844935904,6756.823279483825,2920.0,9.290918569020679
0.7,4,0.75,one_day_reservation,10,2.275,4103,1334,2769,0,9.988639044102072,0.7442036964978269,2141.1900320219293,2141.1900320219293,0.0
0.7,4,0.75,unbounded,11,2.275,4133,4133,0,3868.5296322897175,3868.5296322897175,1915.9561801257364,6788.529632289713,2920.0,10.668784964501022
0.7,4,0.75,one_day_reservation,11,2.275,4133,1358,2775,2.793163525343143,9.479978066488481,0.6649815453302936,2158.741490757781,2155.9483272324383,0.030694104674100473
0.7,4,0.75,unbounded,12,2.275,4056,4056,0,3582.426906705639,3582.426906705639,1852.6624372976999,6502.426906705634,2920.0,9.162436625682458
0.7,4,0.75,one_day_reservation,12,2.275,4056,1371,2685,2.4184063473269077,9.469730784685083,0.5979202417552646,2154.6357952463927,2152.217388899067,0.026575893926669317
0.7,4,0.75,unbounded,13,2.275,4090,4090,0,3828.0025047655577,3828.0025047655577,1892.7250745964782,6748.002504765551,2920.0,10.737565411907026
0.7,4,0.75,one_day_reservation,13,2.275,4090,1323,2767,1.0277387626295535,13.58724998859319,0.8376120498621209,2148.8296914480047,2147.801952685375,0.01129383255636872
0.7,4,0.75,unbounded,14,2.275,4062,4062,0,3754.6920424404498,3754.6920424404498,1893.0992439584554,6674.496700973553,2919.8046585331076,10.386437469016158
0.7,4,0.75,one_day_reservation,14,2.275,4062,1330,2732,0,10.55238169270531,0.7985317090647351,2205.7372430126193,2205.7372430126193,0.0
0.7,4,0.75,unbounded,15,2.275,3981,3981,0,3477.2506458346975,3477.2506458346975,1795.712640042315,6397.250645834698,2920.0,9.271324933366657
0.7,4,0.75,one_day_reservation,15,2.275,3981,1334,2647,8.903873273415211,10.659312464472642,0.7602526290640189,2159.3935262024897,2150.4896529290736,0.07785769525662639
0.7,4,0.75,unbounded,16,2.275,4097,4097,0,3736.5572631600426,3736.638180679974,1898.6778673910824,6656.557263160044,2920.0,9.577910339406431
0.7,4,0.75,one_day_reservation,16,2.275,4097,1326,2771,0,10.884899819618347,0.7855070606985761,2159.986026554849,2159.986026554848,0.0
0.7,4,0.75,unbounded,17,2.275,4118,4118,0,3815.487072674104,3815.487072674104,1863.0742962789889,6735.487072674112,2920.0,10.91702020209856
0.7,4,0.75,one_day_reservation,17,2.275,4118,1342,2776,1.1415738907571953,9.73142295738165,0.7562712347787414,2261.1252637362063,2259.98368984545,0.01254476803029885
0.7,4,0.75,unbounded,18,2.275,4085,4085,0,3826.9576006923257,3826.9576006923257,1923.067254842092,6746.957600692326,2920.0,10.221760997442823
0.7,4,0.75,one_day_reservation,18,2.275,4085,1324,2761,0,12.913525896904098,0.8315254672092417,2241.0663911580336,2241.0663911580336,-0.010511788308940404
0.7,4,0.75,unbounded,19,2.275,3940,3940,0,3530.908404921318,3530.908404921318,1826.1307080325894,6450.908404921318,2920.0,9.07376713707512
0.7,4,0.75,one_day_reservation,19,2.275,3940,1345,2595,1.8581451709492836,16.594164049831765,0.7582648087429565,2212.568665844102,2210.7105206731517,0.02041917770273938
0.7,4,0.75,unbounded,20,2.275,3966,3966,0,3552.6496915334947,3552.6496915334947,1757.1855716727134,6466.9655963225305,2914.315904789034,9.914612730918869
0.7,4,0.75,one_day_reservation,20,2.275,3966,1316,2650,0,14.961781983734568,0.9464658136831579,2132.1095769809144,2132.109576980915,-0.012536365054787774
0.7,4,0.75,unbounded,21,2.275,4085,4085,0,3689.9762155054136,3689.9762155054136,1860.4711345242908,6609.976215505417,2920.0,9.527914521786828
0.7,4,0.75,one_day_reservation,21,2.275,4085,1366,2719,4.423995215925942,8.432583379705296,0.6410603783797517,2147.0829842251837,2142.658989009259,0.0010260141431346398
0.7,4,0.75,unbounded,22,2.275,4070,4070,0,3830.2592663329588,3831.5926426076303,1951.2028204344367,6750.259266332953,2920.0,9.681012943690847
0.7,4,0.75,one_day_reservation,22,2.275,4070,1349,2721,0,12.005434477951834,0.652364564238876,2199.4584882893114,2199.458488289312,0.0
0.7,4,0.75,unbounded,23,2.275,4041,4041,0,3572.663398820018,3573.020907887678,1777.85738576962,6492.66339882002,2920.0,9.283705817345231
0.7,4,0.75,one_day_reservation,23,2.275,4041,1338,2703,0,11.543407189767684,0.72057010008194,2146.4054925156347,2146.405492515635,-0.026256445622500443
0.7,4,0.75,unbounded,24,2.275,4160,4160,0,3780.7324594570255,3780.7324594570255,1913.709069481727,6700.732459457028,2920.0,9.181714333337059
0.7,4,0.75,one_day_reservation,24,2.275,4160,1341,2819,0,10.425197653168052,0.7213534627209574,2180.7312863830903,2180.7312863830894,0.0
0.7,4,0.75,unbounded,25,2.275,4012,4012,0,3520.7889182778476,3521.639508197038,1825.0515291570948,6440.788918277846,2920.0,9.63675689356551
0.7,4,0.75,one_day_reservation,25,2.275,4012,1370,2642,0,13.178867793361142,0.6339787755955909,2179.6552527624817,2179.655252762482,0.0
0.7,4,0.75,unbounded,26,2.275,4145,4145,0,3876.594950242893,3876.594950242893,2029.1091423347818,6796.594950242896,2920.0,9.425281581536252
0.7,4,0.75,one_day_reservation,26,2.275,4145,1342,2803,0,15.104661759990897,0.7879567192901624,2203.022901595486,2203.022901595486,0.0
0.7,4,0.75,unbounded,27,2.275,4077,4077,0,3657.4598653716776,3657.4598653716776,1778.9035493411745,6577.459865371677,2920.0,9.709660945238808
0.7,4,0.75,one_day_reservation,27,2.275,4077,1348,2729,0,10.568321642568446,0.667851214515378,2125.470680968301,2125.4706809683003,-0.03823358492803037
0.7,4,0.75,unbounded,28,2.275,4101,4101,0,3777.595646468897,3777.595646468897,1967.977669227061,6692.755493690683,2915.1598472217806,9.09080509793101
0.7,4,0.75,one_day_reservation,28,2.275,4101,1338,2763,0,10.933641321871725,0.7724054978992716,2212.229248413166,2212.229248413167,0.0
0.7,4,0.75,unbounded,29,2.275,4078,4078,0,3781.4648395075455,3781.4648395075455,1954.66680172835,6701.464839507549,2920.0,10.286793259004144
